Flight_Date,Route_ID,Aircraft_Type,Fare_Class_ID,Segment_ID,Seats_Capacity,Seats_Sold,Departure_Delay_Minutes,Cancelled_Flag
2024-08-03,DXB-SIN,A380,1,1,76,66,32,0
2024-08-03,DXB-SIN,A380,1,2,209,177,32,0
2024-08-03,DXB-SIN,A380,1,3,57,48,32,0
2024-08-03,DXB-SIN,A380,1,4,38,32,32,0
2024-08-03,DXB-SIN,A380,2,1,18,14,32,0
2024-08-03,DXB-SIN,A380,2,2,19,15,32,0
2024-08-03,DXB-SIN,A380,2,3,14,11,32,0
2024-08-03,DXB-SIN,A380,2,4,5,4,32,0
2024-08-03,DXB-SIN,A380,3,1,21,15,32,0
2024-08-03,DXB-SIN,A380,3,2,5,3,32,0
2024-08-03,DXB-SIN,A380,3,3,22,15,32,0
2024-08-03,DXB-SIN,A380,3,4,8,5,32,0
2024-08-03,DXB-SIN,A380,4,1,4,3,32,0
2024-08-03,DXB-SIN,A380,4,2,0,0,32,0
2024-08-03,DXB-SIN,A380,4,3,3,1,32,0
2024-08-03,DXB-SIN,A380,4,4,1,0,32,0
2024-08-03,DXB-SYD,A350,1,1,44,40,17,0
2024-08-03,DXB-SYD,A350,1,2,121,107,17,0
2024-08-03,DXB-SYD,A350,1,3,33,29,17,0
2024-08-03,DXB-SYD,A350,1,4,22,19,17,0
2024-08-03,DXB-SYD,A350,2,1,8,8,17,0
2024-08-03,DXB-SYD,A350,2,2,8,6,17,0
2024-08-03,DXB-SYD,A350,2,3,6,4,17,0
2024-08-03,DXB-SYD,A350,2,4,2,1,17,0
2024-08-03,DXB-SYD,A350,3,1,18,15,17,0
2024-08-03,DXB-SYD,A350,3,2,4,3,17,0
2024-08-03,DXB-SYD,A350,3,3,19,14,17,0
2024-08-03,DXB-SYD,A350,3,4,7,5,17,0
2024-08-03,DXB-SYD,A350,4,1,4,3,17,0
2024-08-03,DXB-SYD,A350,4,2,0,0,17,0
2024-08-03,DXB-SYD,A350,4,3,3,1,17,0
2024-08-03,DXB-SYD,A350,4,4,1,0,17,0
2024-08-03,DXB-BOM,B777,1,1,52,46,15,0
2024-08-03,DXB-BOM,B777,1,2,143,123,15,0
2024-08-03,DXB-BOM,B777,1,3,39,33,15,0
2024-08-03,DXB-BOM,B777,1,4,26,22,15,0
2024-08-03,DXB-BOM,B777,2,1,10,8,15,0
2024-08-03,DXB-BOM,B777,2,2,9,8,15,0
2024-08-03,DXB-BOM,B777,2,3,7,6,15,0
2024-08-03,DXB-BOM,B777,2,4,2,2,15,0
2024-08-03,DXB-BOM,B777,3,1,21,16,15,0
2024-08-03,DXB-BOM,B777,3,2,5,3,15,0
2024-08-03,DXB-BOM,B777,3,3,22,15,15,0
2024-08-03,DXB-BOM,B777,3,4,8,5,15,0
2024-08-03,DXB-BOM,B777,4,1,4,2,15,0
2024-08-03,DXB-BOM,B777,4,2,0,0,15,0
2024-08-03,DXB-BOM,B777,4,3,2,1,15,0
2024-08-03,DXB-BOM,B777,4,4,0,0,15,0
2024-08-04,DXB-LHR,A380,1,1,76,67,16,0
2024-08-04,DXB-LHR,A380,1,2,209,178,16,0
2024-08-04,DXB-LHR,A380,1,3,57,48,16,0
2024-08-04,DXB-LHR,A380,1,4,38,32,16,0
2024-08-04,DXB-LHR,A380,2,1,18,15,16,0
2024-08-04,DXB-LHR,A380,2,2,19,15,16,0
2024-08-04,DXB-LHR,A380,2,3,14,11,16,0
2024-08-04,DXB-LHR,A380,2,4,5,4,16,0
2024-08-04,DXB-LHR,A380,3,1,21,16,16,0
2024-08-04,DXB-LHR,A380,3,2,5,4,16,0
2024-08-04,DXB-LHR,A380,3,3,22,17,16,0
2024-08-04,DXB-LHR,A380,3,4,8,6,16,0
2024-08-04,DXB-LHR,A380,4,1,4,2,16,0
2024-08-04,DXB-LHR,A380,4,2,0,0,16,0
2024-08-04,DXB-LHR,A380,4,3,3,1,16,0
2024-08-04,DXB-LHR,A380,4,4,1,0,16,0
2024-08-04,DXB-JFK,A380,1,1,76,68,33,1
2024-08-04,DXB-JFK,A380,1,2,209,187,33,1
2024-08-04,DXB-JFK,A380,1,3,57,51,33,1
2024-08-04,DXB-JFK,A380,1,4,38,34,33,1
2024-08-04,DXB-JFK,A380,2,1,18,14,33,1
2024-08-04,DXB-JFK,A380,2,2,19,15,33,1
2024-08-04,DXB-JFK,A380,2,3,14,10,33,1
2024-08-04,DXB-JFK,A380,2,4,5,4,33,1
2024-08-04,DXB-JFK,A380,3,1,21,16,33,1
2024-08-04,DXB-JFK,A380,3,2,5,3,33,1
2024-08-04,DXB-JFK,A380,3,3,22,15,33,1
2024-08-04,DXB-JFK,A380,3,4,8,5,33,1
2024-08-04,DXB-JFK,A380,4,1,4,3,33,1
2024-08-04,DXB-JFK,A380,4,2,0,0,33,1
2024-08-04,DXB-JFK,A380,4,3,3,1,33,1
2024-08-04,DXB-JFK,A380,4,4,1,0,33,1
2024-08-04,DXB-SIN,A380,1,1,76,70,28,0
2024-08-04,DXB-SIN,A380,1,2,209,186,28,0
2024-08-04,DXB-SIN,A380,1,3,57,50,28,0
2024-08-04,DXB-SIN,A380,1,4,38,33,28,0
2024-08-04,DXB-SIN,A380,2,1,18,14,28,0
2024-08-04,DXB-SIN,A380,2,2,19,15,28,0
2024-08-04,DXB-SIN,A380,2,3,14,11,28,0
2024-08-04,DXB-SIN,A380,2,4,5,4,28,0
2024-08-04,DXB-SIN,A380,3,1,21,17,28,0
2024-08-04,DXB-SIN,A380,3,2,5,4,28,0
2024-08-04,DXB-SIN,A380,3,3,22,18,28,0
2024-08-04,DXB-SIN,A380,3,4,8,6,28,0
2024-08-04,DXB-SIN,A380,4,1,4,3,28,0
2024-08-04,DXB-SIN,A380,4,2,0,0,28,0
2024-08-04,DXB-SIN,A380,4,3,3,2,28,0
2024-08-04,DXB-SIN,A380,4,4,1,0,28,0
2024-08-04,DXB-SYD,B777,1,1,52,46,25,0
2024-08-04,DXB-SYD,B777,1,2,143,123,25,0
2024-08-04,DXB-SYD,B777,1,3,39,33,25,0
2024-08-04,DXB-SYD,B777,1,4,26,22,25,0
2024-08-04,DXB-SYD,B777,2,1,10,8,25,0
2024-08-04,DXB-SYD,B777,2,2,9,8,25,0
2024-08-04,DXB-SYD,B777,2,3,7,5,25,0
2024-08-04,DXB-SYD,B777,2,4,2,2,25,0
2024-08-04,DXB-SYD,B777,3,1,21,15,25,0
2024-08-04,DXB-SYD,B777,3,2,5,3,25,0
2024-08-04,DXB-SYD,B777,3,3,22,15,25,0
2024-08-04,DXB-SYD,B777,3,4,8,5,25,0
2024-08-04,DXB-SYD,B777,4,1,4,2,25,0
2024-08-04,DXB-SYD,B777,4,2,0,0,25,0
2024-08-04,DXB-SYD,B777,4,3,2,1,25,0
2024-08-04,DXB-SYD,B777,4,4,0,0,25,0
2024-08-04,DXB-BOM,A380,1,1,76,72,26,0
2024-08-04,DXB-BOM,A380,1,2,209,191,26,0
2024-08-04,DXB-BOM,A380,1,3,57,52,26,0
2024-08-04,DXB-BOM,A380,1,4,38,34,26,0
2024-08-04,DXB-BOM,A380,2,1,18,15,26,0
2024-08-04,DXB-BOM,A380,2,2,19,15,26,0
2024-08-04,DXB-BOM,A380,2,3,14,11,26,0
2024-08-04,DXB-BOM,A380,2,4,5,4,26,0
2024-08-04,DXB-BOM,A380,3,1,21,16,26,0
2024-08-04,DXB-BOM,A380,3,2,5,4,26,0
2024-08-04,DXB-BOM,A380,3,3,22,16,26,0
2024-08-04,DXB-BOM,A380,3,4,8,6,26,0
2024-08-04,DXB-BOM,A380,4,1,4,3,26,0
2024-08-04,DXB-BOM,A380,4,2,0,0,26,0
2024-08-04,DXB-BOM,A380,4,3,3,1,26,0
2024-08-04,DXB-BOM,A380,4,4,1,0,26,0
2024-08-05,DXB-LHR,A350,1,1,44,38,21,0
2024-08-05,DXB-LHR,A350,1,2,121,101,21,0
2024-08-05,DXB-LHR,A350,1,3,33,27,21,0
2024-08-05,DXB-LHR,A350,1,4,22,18,21,0
2024-08-05,DXB-LHR,A350,2,1,8,8,21,0
2024-08-05,DXB-LHR,A350,2,2,8,6,21,0
2024-08-05,DXB-LHR,A350,2,3,6,4,21,0
2024-08-05,DXB-LHR,A350,2,4,2,1,21,0
2024-08-05,DXB-LHR,A350,3,1,18,13,21,0
2024-08-05,DXB-LHR,A350,3,2,4,3,21,0
2024-08-05,DXB-LHR,A350,3,3,19,13,21,0
2024-08-05,DXB-LHR,A350,3,4,7,5,21,0
2024-08-05,DXB-LHR,A350,4,1,4,3,21,0
2024-08-05,DXB-LHR,A350,4,2,0,0,21,0
2024-08-05,DXB-LHR,A350,4,3,3,1,21,0
2024-08-05,DXB-LHR,A350,4,4,1,0,21,0
2024-08-05,DXB-JFK,A350,1,1,44,41,17,0
2024-08-05,DXB-JFK,A350,1,2,121,110,17,0
2024-08-05,DXB-JFK,A350,1,3,33,30,17,0
2024-08-05,DXB-JFK,A350,1,4,22,20,17,0
2024-08-05,DXB-JFK,A350,2,1,8,8,17,0
2024-08-05,DXB-JFK,A350,2,2,8,6,17,0
2024-08-05,DXB-JFK,A350,2,3,6,4,17,0
2024-08-05,DXB-JFK,A350,2,4,2,1,17,0
2024-08-05,DXB-JFK,A350,3,1,18,14,17,0
2024-08-05,DXB-JFK,A350,3,2,4,3,17,0
2024-08-05,DXB-JFK,A350,3,3,19,14,17,0
2024-08-05,DXB-JFK,A350,3,4,7,5,17,0
2024-08-05,DXB-JFK,A350,4,1,4,3,17,0
2024-08-05,DXB-JFK,A350,4,2,0,0,17,0
2024-08-05,DXB-JFK,A350,4,3,3,1,17,0
2024-08-05,DXB-JFK,A350,4,4,1,0,17,0
2024-08-05,DXB-SIN,B777,1,1,52,46,23,0
2024-08-05,DXB-SIN,B777,1,2,143,119,23,0
2024-08-05,DXB-SIN,B777,1,3,39,32,23,0
2024-08-05,DXB-SIN,B777,1,4,26,21,23,0
2024-08-05,DXB-SIN,B777,2,1,10,8,23,0
2024-08-05,DXB-SIN,B777,2,2,9,8,23,0
2024-08-05,DXB-SIN,B777,2,3,7,6,23,0
2024-08-05,DXB-SIN,B777,2,4,2,2,23,0
2024-08-05,DXB-SIN,B777,3,1,21,16,23,0
2024-08-05,DXB-SIN,B777,3,2,5,4,23,0
2024-08-05,DXB-SIN,B777,3,3,22,16,23,0
2024-08-05,DXB-SIN,B777,3,4,8,6,23,0
2024-08-05,DXB-SIN,B777,4,1,4,2,23,0
2024-08-05,DXB-SIN,B777,4,2,0,0,23,0
2024-08-05,DXB-SIN,B777,4,3,2,1,23,0
2024-08-05,DXB-SIN,B777,4,4,0,0,23,0
2024-08-05,DXB-SYD,A350,1,1,44,41,34,0
2024-08-05,DXB-SYD,A350,1,2,121,107,34,0
2024-08-05,DXB-SYD,A350,1,3,33,29,34,0
2024-08-05,DXB-SYD,A350,1,4,22,19,34,0
2024-08-05,DXB-SYD,A350,2,1,8,6,34,0
2024-08-05,DXB-SYD,A350,2,2,8,7,34,0
2024-08-05,DXB-SYD,A350,2,3,6,5,34,0
2024-08-05,DXB-SYD,A350,2,4,2,2,34,0
2024-08-05,DXB-SYD,A350,3,1,18,13,34,0
2024-08-05,DXB-SYD,A350,3,2,4,3,34,0
2024-08-05,DXB-SYD,A350,3,3,19,13,34,0
2024-08-05,DXB-SYD,A350,3,4,7,4,34,0
2024-08-05,DXB-SYD,A350,4,1,4,3,34,0
2024-08-05,DXB-SYD,A350,4,2,0,0,34,0
2024-08-05,DXB-SYD,A350,4,3,3,1,34,0
2024-08-05,DXB-SYD,A350,4,4,1,0,34,0
2024-08-05,DXB-BOM,A350,1,1,44,39,27,0
2024-08-05,DXB-BOM,A350,1,2,121,101,27,0
2024-08-05,DXB-BOM,A350,1,3,33,27,27,0
2024-08-05,DXB-BOM,A350,1,4,22,18,27,0
2024-08-05,DXB-BOM,A350,2,1,8,6,27,0
2024-08-05,DXB-BOM,A350,2,2,8,7,27,0
2024-08-05,DXB-BOM,A350,2,3,6,5,27,0
2024-08-05,DXB-BOM,A350,2,4,2,2,27,0
2024-08-05,DXB-BOM,A350,3,1,18,13,27,0
2024-08-05,DXB-BOM,A350,3,2,4,3,27,0
2024-08-05,DXB-BOM,A350,3,3,19,13,27,0
2024-08-05,DXB-BOM,A350,3,4,7,5,27,0
2024-08-05,DXB-BOM,A350,4,1,4,3,27,0
2024-08-05,DXB-BOM,A350,4,2,0,0,27,0
2024-08-05,DXB-BOM,A350,4,3,3,1,27,0
2024-08-05,DXB-BOM,A350,4,4,1,0,27,0
2024-08-06,DXB-LHR,A380,1,1,76,71,20,0
2024-08-06,DXB-LHR,A380,1,2,209,190,20,0
2024-08-06,DXB-LHR,A380,1,3,57,51,20,0
2024-08-06,DXB-LHR,A380,1,4,38,34,20,0
2024-08-06,DXB-LHR,A380,2,1,18,16,20,0
2024-08-06,DXB-LHR,A380,2,2,19,16,20,0
2024-08-06,DXB-LHR,A380,2,3,14,11,20,0
2024-08-06,DXB-LHR,A380,2,4,5,4,20,0
2024-08-06,DXB-LHR,A380,3,1,21,18,20,0
2024-08-06,DXB-LHR,A380,3,2,5,4,20,0
2024-08-06,DXB-LHR,A380,3,3,22,18,20,0
2024-08-06,DXB-LHR,A380,3,4,8,6,20,0
2024-08-06,DXB-LHR,A380,4,1,4,2,20,0
2024-08-06,DXB-LHR,A380,4,2,0,0,20,0
2024-08-06,DXB-LHR,A380,4,3,3,1,20,0
2024-08-06,DXB-LHR,A380,4,4,1,0,20,0
2024-08-06,DXB-JFK,A380,1,1,76,64,25,0
2024-08-06,DXB-JFK,A380,1,2,209,176,25,0
2024-08-06,DXB-JFK,A380,1,3,57,48,25,0
2024-08-06,DXB-JFK,A380,1,4,38,32,25,0
2024-08-06,DXB-JFK,A380,2,1,18,15,25,0
2024-08-06,DXB-JFK,A380,2,2,19,16,25,0
2024-08-06,DXB-JFK,A380,2,3,14,11,25,0
2024-08-06,DXB-JFK,A380,2,4,5,4,25,0
2024-08-06,DXB-JFK,A380,3,1,21,14,25,0
2024-08-06,DXB-JFK,A380,3,2,5,4,25,0
2024-08-06,DXB-JFK,A380,3,3,22,16,25,0
2024-08-06,DXB-JFK,A380,3,4,8,6,25,0
2024-08-06,DXB-JFK,A380,4,1,4,3,25,0
2024-08-06,DXB-JFK,A380,4,2,0,0,25,0
2024-08-06,DXB-JFK,A380,4,3,3,2,25,0
2024-08-06,DXB-JFK,A380,4,4,1,0,25,0
2024-08-06,DXB-SIN,A380,1,1,76,64,20,0
2024-08-06,DXB-SIN,A380,1,2,209,173,20,0
2024-08-06,DXB-SIN,A380,1,3,57,47,20,0
2024-08-06,DXB-SIN,A380,1,4,38,31,20,0
2024-08-06,DXB-SIN,A380,2,1,18,15,20,0
2024-08-06,DXB-SIN,A380,2,2,19,16,20,0
2024-08-06,DXB-SIN,A380,2,3,14,11,20,0
2024-08-06,DXB-SIN,A380,2,4,5,4,20,0
2024-08-06,DXB-SIN,A380,3,1,21,17,20,0
2024-08-06,DXB-SIN,A380,3,2,5,4,20,0
2024-08-06,DXB-SIN,A380,3,3,22,18,20,0
2024-08-06,DXB-SIN,A380,3,4,8,6,20,0
2024-08-06,DXB-SIN,A380,4,1,4,3,20,0
2024-08-06,DXB-SIN,A380,4,2,0,0,20,0
2024-08-06,DXB-SIN,A380,4,3,3,1,20,0
2024-08-06,DXB-SIN,A380,4,4,1,0,20,0
2024-08-06,DXB-SYD,A350,1,1,44,39,27,0
2024-08-06,DXB-SYD,A350,1,2,121,102,27,0
2024-08-06,DXB-SYD,A350,1,3,33,28,27,0
2024-08-06,DXB-SYD,A350,1,4,22,18,27,0
2024-08-06,DXB-SYD,A350,2,1,8,7,27,0
2024-08-06,DXB-SYD,A350,2,2,8,6,27,0
2024-08-06,DXB-SYD,A350,2,3,6,4,27,0
2024-08-06,DXB-SYD,A350,2,4,2,1,27,0
2024-08-06,DXB-SYD,A350,3,1,18,15,27,0
2024-08-06,DXB-SYD,A350,3,2,4,3,27,0
2024-08-06,DXB-SYD,A350,3,3,19,14,27,0
2024-08-06,DXB-SYD,A350,3,4,7,5,27,0
2024-08-06,DXB-SYD,A350,4,1,4,2,27,0
2024-08-06,DXB-SYD,A350,4,2,0,0,27,0
2024-08-06,DXB-SYD,A350,4,3,3,1,27,0
2024-08-06,DXB-SYD,A350,4,4,1,0,27,0
2024-08-06,DXB-BOM,B777,1,1,52,45,19,0
2024-08-06,DXB-BOM,B777,1,2,143,122,19,0
2024-08-06,DXB-BOM,B777,1,3,39,33,19,0
2024-08-06,DXB-BOM,B777,1,4,26,22,19,0
2024-08-06,DXB-BOM,B777,2,1,10,8,19,0
2024-08-06,DXB-BOM,B777,2,2,9,7,19,0
2024-08-06,DXB-BOM,B777,2,3,7,5,19,0
2024-08-06,DXB-BOM,B777,2,4,2,2,19,0
2024-08-06,DXB-BOM,B777,3,1,21,17,19,0
2024-08-06,DXB-BOM,B777,3,2,5,4,19,0
2024-08-06,DXB-BOM,B777,3,3,22,17,19,0
2024-08-06,DXB-BOM,B777,3,4,8,6,19,0
2024-08-06,DXB-BOM,B777,4,1,4,2,19,0
2024-08-06,DXB-BOM,B777,4,2,0,0,19,0
2024-08-06,DXB-BOM,B777,4,3,2,1,19,0
2024-08-06,DXB-BOM,B777,4,4,0,0,19,0
2024-08-07,DXB-LHR,A350,1,1,44,38,24,0
2024-08-07,DXB-LHR,A350,1,2,121,100,24,0
2024-08-07,DXB-LHR,A350,1,3,33,27,24,0
2024-08-07,DXB-LHR,A350,1,4,22,18,24,0
2024-08-07,DXB-LHR,A350,2,1,8,6,24,0
2024-08-07,DXB-LHR,A350,2,2,8,7,24,0
2024-08-07,DXB-LHR,A350,2,3,6,5,24,0
2024-08-07,DXB-LHR,A350,2,4,2,2,24,0
2024-08-07,DXB-LHR,A350,3,1,18,15,24,0
2024-08-07,DXB-LHR,A350,3,2,4,3,24,0
2024-08-07,DXB-LHR,A350,3,3,19,14,24,0
2024-08-07,DXB-LHR,A350,3,4,7,5,24,0
2024-08-07,DXB-LHR,A350,4,1,4,3,24,0
2024-08-07,DXB-LHR,A350,4,2,0,0,24,0
2024-08-07,DXB-LHR,A350,4,3,3,1,24,0
2024-08-07,DXB-LHR,A350,4,4,1,0,24,0
2024-08-07,DXB-JFK,B777,1,1,52,48,16,0
2024-08-07,DXB-JFK,B777,1,2,143,128,16,0
2024-08-07,DXB-JFK,B777,1,3,39,35,16,0
2024-08-07,DXB-JFK,B777,1,4,26,23,16,0
2024-08-07,DXB-JFK,B777,2,1,10,8,16,0
2024-08-07,DXB-JFK,B777,2,2,9,7,16,0
2024-08-07,DXB-JFK,B777,2,3,7,5,16,0
2024-08-07,DXB-JFK,B777,2,4,2,2,16,0
2024-08-07,DXB-JFK,B777,3,1,21,16,16,0
2024-08-07,DXB-JFK,B777,3,2,5,3,16,0
2024-08-07,DXB-JFK,B777,3,3,22,15,16,0
2024-08-07,DXB-JFK,B777,3,4,8,5,16,0
2024-08-07,DXB-JFK,B777,4,1,4,2,16,0
2024-08-07,DXB-JFK,B777,4,2,0,0,16,0
2024-08-07,DXB-JFK,B777,4,3,2,1,16,0
2024-08-07,DXB-JFK,B777,4,4,0,0,16,0
2024-08-07,DXB-SIN,B777,1,1,52,47,30,0
2024-08-07,DXB-SIN,B777,1,2,143,127,30,0
2024-08-07,DXB-SIN,B777,1,3,39,34,30,0
2024-08-07,DXB-SIN,B777,1,4,26,23,30,0
2024-08-07,DXB-SIN,B777,2,1,10,8,30,0
2024-08-07,DXB-SIN,B777,2,2,9,8,30,0
2024-08-07,DXB-SIN,B777,2,3,7,6,30,0
2024-08-07,DXB-SIN,B777,2,4,2,2,30,0
2024-08-07,DXB-SIN,B777,3,1,21,16,30,0
2024-08-07,DXB-SIN,B777,3,2,5,4,30,0
2024-08-07,DXB-SIN,B777,3,3,22,16,30,0
2024-08-07,DXB-SIN,B777,3,4,8,6,30,0
2024-08-07,DXB-SIN,B777,4,1,4,2,30,0
2024-08-07,DXB-SIN,B777,4,2,0,0,30,0
2024-08-07,DXB-SIN,B777,4,3,2,1,30,0
2024-08-07,DXB-SIN,B777,4,4,0,0,30,0
2024-08-07,DXB-SYD,A380,1,1,76,71,37,0
2024-08-07,DXB-SYD,A380,1,2,209,189,37,0
2024-08-07,DXB-SYD,A380,1,3,57,51,37,0
2024-08-07,DXB-SYD,A380,1,4,38,34,37,0
2024-08-07,DXB-SYD,A380,2,1,18,16,37,0
2024-08-07,DXB-SYD,A380,2,2,19,16,37,0
2024-08-07,DXB-SYD,A380,2,3,14,12,37,0
2024-08-07,DXB-SYD,A380,2,4,5,4,37,0
2024-08-07,DXB-SYD,A380,3,1,21,15,37,0
2024-08-07,DXB-SYD,A380,3,2,5,3,37,0
2024-08-07,DXB-SYD,A380,3,3,22,15,37,0
2024-08-07,DXB-SYD,A380,3,4,8,5,37,0
2024-08-07,DXB-SYD,A380,4,1,4,3,37,0
2024-08-07,DXB-SYD,A380,4,2,0,0,37,0
2024-08-07,DXB-SYD,A380,4,3,3,2,37,0
2024-08-07,DXB-SYD,A380,4,4,1,0,37,0
2024-08-07,DXB-BOM,A380,1,1,76,69,25,0
2024-08-07,DXB-BOM,A380,1,2,209,188,25,0
2024-08-07,DXB-BOM,A380,1,3,57,51,25,0
2024-08-07,DXB-BOM,A380,1,4,38,34,25,0
2024-08-07,DXB-BOM,A380,2,1,18,14,25,0
2024-08-07,DXB-BOM,A380,2,2,19,15,25,0
2024-08-07,DXB-BOM,A380,2,3,14,10,25,0
2024-08-07,DXB-BOM,A380,2,4,5,4,25,0
2024-08-07,DXB-BOM,A380,3,1,21,15,25,0
2024-08-07,DXB-BOM,A380,3,2,5,4,25,0
2024-08-07,DXB-BOM,A380,3,3,22,16,25,0
2024-08-07,DXB-BOM,A380,3,4,8,6,25,0
2024-08-07,DXB-BOM,A380,4,1,4,3,25,0
2024-08-07,DXB-BOM,A380,4,2,0,0,25,0
2024-08-07,DXB-BOM,A380,4,3,3,2,25,0
2024-08-07,DXB-BOM,A380,4,4,1,0,25,0
2024-08-08,DXB-LHR,B777,1,1,52,46,28,1
2024-08-08,DXB-LHR,B777,1,2,143,122,28,1
2024-08-08,DXB-LHR,B777,1,3,39,33,28,1
2024-08-08,DXB-LHR,B777,1,4,26,22,28,1
2024-08-08,DXB-LHR,B777,2,1,10,8,28,1
2024-08-08,DXB-LHR,B777,2,2,9,7,28,1
2024-08-08,DXB-LHR,B777,2,3,7,5,28,1
2024-08-08,DXB-LHR,B777,2,4,2,2,28,1
2024-08-08,DXB-LHR,B777,3,1,21,15,28,1
2024-08-08,DXB-LHR,B777,3,2,5,4,28,1
2024-08-08,DXB-LHR,B777,3,3,22,16,28,1
2024-08-08,DXB-LHR,B777,3,4,8,6,28,1
2024-08-08,DXB-LHR,B777,4,1,4,2,28,1
2024-08-08,DXB-LHR,B777,4,2,0,0,28,1
2024-08-08,DXB-LHR,B777,4,3,2,1,28,1
2024-08-08,DXB-LHR,B777,4,4,0,0,28,1
2024-08-08,DXB-JFK,B777,1,1,52,48,24,0
2024-08-08,DXB-JFK,B777,1,2,143,128,24,0
2024-08-08,DXB-JFK,B777,1,3,39,35,24,0
2024-08-08,DXB-JFK,B777,1,4,26,23,24,0
2024-08-08,DXB-JFK,B777,2,1,10,8,24,0
2024-08-08,DXB-JFK,B777,2,2,9,8,24,0
2024-08-08,DXB-JFK,B777,2,3,7,5,24,0
2024-08-08,DXB-JFK,B777,2,4,2,2,24,0
2024-08-08,DXB-JFK,B777,3,1,21,15,24,0
2024-08-08,DXB-JFK,B777,3,2,5,4,24,0
2024-08-08,DXB-JFK,B777,3,3,22,16,24,0
2024-08-08,DXB-JFK,B777,3,4,8,6,24,0
2024-08-08,DXB-JFK,B777,4,1,4,3,24,0
2024-08-08,DXB-JFK,B777,4,2,0,0,24,0
2024-08-08,DXB-JFK,B777,4,3,2,1,24,0
2024-08-08,DXB-JFK,B777,4,4,0,0,24,0
2024-08-08,DXB-SIN,A380,1,1,76,71,28,0
2024-08-08,DXB-SIN,A380,1,2,209,190,28,0
2024-08-08,DXB-SIN,A380,1,3,57,51,28,0
2024-08-08,DXB-SIN,A380,1,4,38,34,28,0
2024-08-08,DXB-SIN,A380,2,1,18,15,28,0
2024-08-08,DXB-SIN,A380,2,2,19,16,28,0
2024-08-08,DXB-SIN,A380,2,3,14,11,28,0
2024-08-08,DXB-SIN,A380,2,4,5,4,28,0
2024-08-08,DXB-SIN,A380,3,1,21,16,28,0
2024-08-08,DXB-SIN,A380,3,2,5,4,28,0
2024-08-08,DXB-SIN,A380,3,3,22,16,28,0
2024-08-08,DXB-SIN,A380,3,4,8,6,28,0
2024-08-08,DXB-SIN,A380,4,1,4,3,28,0
2024-08-08,DXB-SIN,A380,4,2,0,0,28,0
2024-08-08,DXB-SIN,A380,4,3,3,1,28,0
2024-08-08,DXB-SIN,A380,4,4,1,0,28,0
2024-08-08,DXB-SYD,B777,1,1,52,47,25,0
2024-08-08,DXB-SYD,B777,1,2,143,126,25,0
2024-08-08,DXB-SYD,B777,1,3,39,34,25,0
2024-08-08,DXB-SYD,B777,1,4,26,23,25,0
2024-08-08,DXB-SYD,B777,2,1,10,8,25,0
2024-08-08,DXB-SYD,B777,2,2,9,7,25,0
2024-08-08,DXB-SYD,B777,2,3,7,5,25,0
2024-08-08,DXB-SYD,B777,2,4,2,2,25,0
2024-08-08,DXB-SYD,B777,3,1,21,17,25,0
2024-08-08,DXB-SYD,B777,3,2,5,4,25,0
2024-08-08,DXB-SYD,B777,3,3,22,18,25,0
2024-08-08,DXB-SYD,B777,3,4,8,6,25,0
2024-08-08,DXB-SYD,B777,4,1,4,2,25,0
2024-08-08,DXB-SYD,B777,4,2,0,0,25,0
2024-08-08,DXB-SYD,B777,4,3,2,1,25,0
2024-08-08,DXB-SYD,B777,4,4,0,0,25,0
2024-08-08,DXB-BOM,A350,1,1,44,40,33,0
2024-08-08,DXB-BOM,A350,1,2,121,103,33,0
2024-08-08,DXB-BOM,A350,1,3,33,28,33,0
2024-08-08,DXB-BOM,A350,1,4,22,18,33,0
2024-08-08,DXB-BOM,A350,2,1,8,6,33,0
2024-08-08,DXB-BOM,A350,2,2,8,7,33,0
2024-08-08,DXB-BOM,A350,2,3,6,5,33,0
2024-08-08,DXB-BOM,A350,2,4,2,2,33,0
2024-08-08,DXB-BOM,A350,3,1,18,13,33,0
2024-08-08,DXB-BOM,A350,3,2,4,3,33,0
2024-08-08,DXB-BOM,A350,3,3,19,14,33,0
2024-08-08,DXB-BOM,A350,3,4,7,5,33,0
2024-08-08,DXB-BOM,A350,4,1,4,3,33,0
2024-08-08,DXB-BOM,A350,4,2,0,0,33,0
2024-08-08,DXB-BOM,A350,4,3,3,1,33,0
2024-08-08,DXB-BOM,A350,4,4,1,0,33,0
2024-08-09,DXB-LHR,A380,1,1,76,65,27,0
2024-08-09,DXB-LHR,A380,1,2,209,177,27,0
2024-08-09,DXB-LHR,A380,1,3,57,48,27,0
2024-08-09,DXB-LHR,A380,1,4,38,32,27,0
2024-08-09,DXB-LHR,A380,2,1,18,15,27,0
2024-08-09,DXB-LHR,A380,2,2,19,15,27,0
2024-08-09,DXB-LHR,A380,2,3,14,11,27,0
2024-08-09,DXB-LHR,A380,2,4,5,4,27,0
2024-08-09,DXB-LHR,A380,3,1,21,16,27,0
2024-08-09,DXB-LHR,A380,3,2,5,4,27,0
2024-08-09,DXB-LHR,A380,3,3,22,16,27,0
2024-08-09,DXB-LHR,A380,3,4,8,6,27,0
2024-08-09,DXB-LHR,A380,4,1,4,3,27,0
2024-08-09,DXB-LHR,A380,4,2,0,0,27,0
2024-08-09,DXB-LHR,A380,4,3,3,2,27,0
2024-08-09,DXB-LHR,A380,4,4,1,0,27,0
