Flight_Date,Route_ID,Aircraft_Type,Seats_Capacity,Seats_Sold,Departure_Delay_Minutes,Cancelled_Flag
2024-04-18,DXB-LHR,A380,500,377,16,0
2024-04-18,DXB-JFK,A350,300,234,7,0
2024-04-18,DXB-SIN,A380,500,384,14,0
2024-04-18,DXB-SYD,A380,500,381,5,0
2024-04-18,DXB-BOM,A380,500,401,24,0
2024-04-19,DXB-LHR,B777,350,275,22,0
2024-04-19,DXB-JFK,A380,500,423,16,0
2024-04-19,DXB-SIN,A380,500,407,13,0
2024-04-19,DXB-SYD,B777,350,281,17,0
2024-04-19,DXB-BOM,A350,300,238,24,0
2024-04-20,DXB-LHR,B777,350,265,18,0
2024-04-20,DXB-JFK,A380,500,415,23,0
2024-04-20,DXB-SIN,A350,300,240,18,0
2024-04-20,DXB-SYD,A380,500,418,10,0
2024-04-20,DXB-BOM,B777,350,286,18,0
2024-04-21,DXB-LHR,B777,350,296,20,0
2024-04-21,DXB-JFK,B777,350,297,14,0
2024-04-21,DXB-SIN,A350,300,242,14,0
2024-04-21,DXB-SYD,B777,350,287,16,0
2024-04-21,DXB-BOM,B777,350,287,15,0
2024-04-22,DXB-LHR,A380,500,375,16,0
2024-04-22,DXB-JFK,B777,350,268,17,0
2024-04-22,DXB-SIN,A350,300,225,18,0
2024-04-22,DXB-SYD,A350,300,245,13,0
2024-04-22,DXB-BOM,B777,350,267,14,0
2024-04-23,DXB-LHR,A350,300,226,16,0
2024-04-23,DXB-JFK,B777,350,286,12,0
2024-04-23,DXB-SIN,A380,500,405,13,0
2024-04-23,DXB-SYD,A350,300,239,16,0
2024-04-23,DXB-BOM,A380,500,381,19,0
2024-04-24,DXB-LHR,B777,350,267,13,0
2024-04-24,DXB-JFK,A350,300,254,23,0
2024-04-24,DXB-SIN,A380,500,419,11,0
2024-04-24,DXB-SYD,A350,300,233,18,0
2024-04-24,DXB-BOM,A380,500,413,17,0
2024-04-25,DXB-LHR,A380,500,413,24,0
2024-04-25,DXB-JFK,B777,350,270,28,0
2024-04-25,DXB-SIN,A350,300,234,12,0
2024-04-25,DXB-SYD,B777,350,265,16,0
2024-04-25,DXB-BOM,A380,500,415,16,0
2024-04-26,DXB-LHR,A350,300,232,20,0
2024-04-26,DXB-JFK,B777,350,275,18,0
2024-04-26,DXB-SIN,A380,500,385,18,0
2024-04-26,DXB-SYD,A380,500,383,19,0
2024-04-26,DXB-BOM,A380,500,380,17,0
2024-04-27,DXB-LHR,A350,300,235,8,0
2024-04-27,DXB-JFK,B777,350,273,19,0
2024-04-27,DXB-SIN,A380,500,380,12,0
2024-04-27,DXB-SYD,A380,500,377,16,0
2024-04-27,DXB-BOM,A380,500,380,10,0
2024-04-28,DXB-LHR,A380,500,411,20,0
2024-04-28,DXB-JFK,A350,300,251,28,0
2024-04-28,DXB-SIN,A350,300,240,16,0
2024-04-28,DXB-SYD,A350,300,229,18,0
2024-04-28,DXB-BOM,B777,350,271,13,0
2024-04-29,DXB-LHR,B777,350,263,22,0
2024-04-29,DXB-JFK,A380,500,392,16,0
2024-04-29,DXB-SIN,B777,350,282,22,0
2024-04-29,DXB-SYD,A350,300,249,19,0
2024-04-29,DXB-BOM,A380,500,416,15,0
2024-04-30,DXB-LHR,A350,300,228,14,0
2024-04-30,DXB-JFK,A350,300,225,20,1
2024-04-30,DXB-SIN,A380,500,390,24,0
2024-04-30,DXB-SYD,A350,300,229,16,0
2024-04-30,DXB-BOM,B777,350,267,23,0
2024-05-01,DXB-LHR,A350,300,211,6,0
2024-05-01,DXB-JFK,A380,500,359,16,0
2024-05-01,DXB-SIN,A380,500,352,15,0
2024-05-01,DXB-SYD,A350,300,202,9,0
2024-05-01,DXB-BOM,A350,300,207,9,0
2024-05-02,DXB-LHR,A380,500,332,2,0
2024-05-02,DXB-JFK,A380,500,336,0,0
2024-05-02,DXB-SIN,A380,500,367,7,0
2024-05-02,DXB-SYD,A380,500,355,14,0
2024-05-02,DXB-BOM,A380,500,354,20,0
2024-05-03,DXB-LHR,B777,350,255,5,0
2024-05-03,DXB-JFK,A350,300,224,8,0
2024-05-03,DXB-SIN,A350,300,219,21,0
2024-05-03,DXB-SYD,A350,300,202,8,0
2024-05-03,DXB-BOM,A380,500,363,16,0
2024-05-04,DXB-LHR,B777,350,233,23,0
2024-05-04,DXB-JFK,A350,300,209,12,0
2024-05-04,DXB-SIN,A350,300,220,14,0
2024-05-04,DXB-SYD,A380,500,327,5,0
2024-05-04,DXB-BOM,A350,300,223,26,0
2024-05-05,DXB-LHR,A350,300,213,13,0
2024-05-05,DXB-JFK,A380,500,346,9,0
2024-05-05,DXB-SIN,A380,500,333,15,0
2024-05-05,DXB-SYD,B777,350,236,12,0
2024-05-05,DXB-BOM,A380,500,374,13,0
2024-05-06,DXB-LHR,A380,500,348,16,0
2024-05-06,DXB-JFK,A350,300,197,14,0
2024-05-06,DXB-SIN,B777,350,231,16,0
2024-05-06,DXB-SYD,A380,500,370,22,0
2024-05-06,DXB-BOM,A380,500,330,7,0
2024-05-07,DXB-LHR,A380,500,339,5,0
2024-05-07,DXB-JFK,B777,350,258,11,0
2024-05-07,DXB-SIN,A350,300,212,11,0
2024-05-07,DXB-SYD,B777,350,230,2,0
2024-05-07,DXB-BOM,B777,350,235,7,0
2024-05-08,DXB-LHR,B777,350,231,6,0
2024-05-08,DXB-JFK,A350,300,217,10,0
2024-05-08,DXB-SIN,A380,500,339,12,0
2024-05-08,DXB-SYD,A350,300,218,19,0
2024-05-08,DXB-BOM,A380,500,373,7,0
2024-05-09,DXB-LHR,A380,500,358,10,0
2024-05-09,DXB-JFK,A350,300,219,5,0
2024-05-09,DXB-SIN,B777,350,239,15,0
2024-05-09,DXB-SYD,B777,350,246,14,0
2024-05-09,DXB-BOM,B777,350,248,9,0
2024-05-10,DXB-LHR,B777,350,243,11,0
2024-05-10,DXB-JFK,A350,300,213,10,0
2024-05-10,DXB-SIN,A380,500,353,10,1
2024-05-10,DXB-SYD,A350,300,209,19,0
2024-05-10,DXB-BOM,A380,500,328,0,0
2024-05-11,DXB-LHR,A380,500,351,13,0
2024-05-11,DXB-JFK,A380,500,335,11,0
2024-05-11,DXB-SIN,B777,350,243,11,0
2024-05-11,DXB-SYD,B777,350,238,12,0
2024-05-11,DXB-BOM,A380,500,374,12,0
2024-05-12,DXB-LHR,A350,300,206,9,0
2024-05-12,DXB-JFK,A380,500,336,15,0
2024-05-12,DXB-SIN,A350,300,199,8,0
2024-05-12,DXB-SYD,A380,500,366,8,0
2024-05-12,DXB-BOM,B777,350,251,6,0
2024-05-13,DXB-LHR,A350,300,217,15,0
2024-05-13,DXB-JFK,B777,350,239,16,0
2024-05-13,DXB-SIN,A380,500,364,17,0
2024-05-13,DXB-SYD,A380,500,354,12,0
2024-05-13,DXB-BOM,A380,500,329,14,0
2024-05-14,DXB-LHR,A380,500,361,12,0
2024-05-14,DXB-JFK,A350,300,209,10,0
2024-05-14,DXB-SIN,A350,300,211,13,0
2024-05-14,DXB-SYD,B777,350,239,18,0
2024-05-14,DXB-BOM,A350,300,222,9,0
2024-05-15,DXB-LHR,B777,350,242,12,0
2024-05-15,DXB-JFK,A380,500,357,17,0
2024-05-15,DXB-SIN,A350,300,206,18,0
2024-05-15,DXB-SYD,B777,350,254,15,0
2024-05-15,DXB-BOM,B777,350,258,3,0
2024-05-16,DXB-LHR,B777,350,247,13,0
2024-05-16,DXB-JFK,B777,350,242,12,0
2024-05-16,DXB-SIN,B777,350,248,7,0
2024-05-16,DXB-SYD,A380,500,364,6,1
2024-05-16,DXB-BOM,A350,300,208,20,0
2024-05-17,DXB-LHR,A350,300,207,18,0
2024-05-17,DXB-JFK,A350,300,212,9,0
2024-05-17,DXB-SIN,A380,500,361,15,0
2024-05-17,DXB-SYD,B777,350,228,16,0
2024-05-17,DXB-BOM,A350,300,196,11,0
2024-05-18,DXB-LHR,B777,350,243,12,0
2024-05-18,DXB-JFK,A350,300,219,20,0
2024-05-18,DXB-SIN,A380,500,334,15,0
2024-05-18,DXB-SYD,B777,350,239,12,0
2024-05-18,DXB-BOM,B777,350,257,4,0
2024-05-19,DXB-LHR,A380,500,337,12,0
2024-05-19,DXB-JFK,A380,500,353,15,0
2024-05-19,DXB-SIN,A350,300,222,16,0
2024-05-19,DXB-SYD,A350,300,208,13,0
2024-05-19,DXB-BOM,A380,500,373,12,0
2024-05-20,DXB-LHR,B777,350,239,10,0
2024-05-20,DXB-JFK,B777,350,245,4,0
2024-05-20,DXB-SIN,A350,300,206,12,0
2024-05-20,DXB-SYD,B777,350,256,0,0
2024-05-20,DXB-BOM,A380,500,363,15,0
2024-05-21,DXB-LHR,A350,300,200,7,0
2024-05-21,DXB-JFK,A380,500,340,7,0
2024-05-21,DXB-SIN,A350,300,223,19,0
2024-05-21,DXB-SYD,A350,300,197,9,0
2024-05-21,DXB-BOM,A350,300,207,14,0
2024-05-22,DXB-LHR,A350,300,207,15,0
2024-05-22,DXB-JFK,A380,500,325,8,0
2024-05-22,DXB-SIN,A350,300,218,5,0
2024-05-22,DXB-SYD,B777,350,253,12,0
2024-05-22,DXB-BOM,A380,500,341,11,0
2024-05-23,DXB-LHR,A380,500,354,7,0
2024-05-23,DXB-JFK,A380,500,347,13,0
2024-05-23,DXB-SIN,A380,500,332,7,0
2024-05-23,DXB-SYD,B777,350,230,8,0
2024-05-23,DXB-BOM,B777,350,242,5,0
2024-05-24,DXB-LHR,A350,300,205,9,0
2024-05-24,DXB-JFK,B777,350,242,6,0
2024-05-24,DXB-SIN,A350,300,221,9,0
2024-05-24,DXB-SYD,A380,500,357,10,0
2024-05-24,DXB-BOM,A350,300,208,16,0
2024-05-25,DXB-LHR,B777,350,249,13,0
2024-05-25,DXB-JFK,A350,300,195,16,0
2024-05-25,DXB-SIN,B777,350,260,9,0
2024-05-25,DXB-SYD,B777,350,246,12,0
2024-05-25,DXB-BOM,A350,300,199,5,0
2024-05-26,DXB-LHR,A380,500,330,13,0
2024-05-26,DXB-JFK,A350,300,207,9,0
2024-05-26,DXB-SIN,A380,500,368,10,0
2024-05-26,DXB-SYD,A350,300,211,11,0
2024-05-26,DXB-BOM,A380,500,328,1,0
2024-05-27,DXB-LHR,A350,300,207,1,0
2024-05-27,DXB-JFK,A350,300,195,10,0
2024-05-27,DXB-SIN,A380,500,360,8,0
2024-05-27,DXB-SYD,A380,500,326,3,1
2024-05-27,DXB-BOM,A380,500,363,2,0
2024-05-28,DXB-LHR,B777,350,250,14,0
2024-05-28,DXB-JFK,B777,350,252,17,0
2024-05-28,DXB-SIN,A380,500,337,19,0
2024-05-28,DXB-SYD,B777,350,244,15,0
2024-05-28,DXB-BOM,B777,350,240,23,0
2024-05-29,DXB-LHR,A380,500,331,14,0
2024-05-29,DXB-JFK,A350,300,196,9,0
2024-05-29,DXB-SIN,A380,500,368,11,0
2024-05-29,DXB-SYD,A350,300,200,13,0
2024-05-29,DXB-BOM,A350,300,214,12,0
2024-05-30,DXB-LHR,A350,300,218,23,0
2024-05-30,DXB-JFK,A380,500,349,13,0
2024-05-30,DXB-SIN,A380,500,369,7,0
2024-05-30,DXB-SYD,A380,500,364,5,0
2024-05-30,DXB-BOM,B777,350,241,14,0
2024-05-31,DXB-LHR,A350,300,217,17,0
2024-05-31,DXB-JFK,A380,500,335,15,0
2024-05-31,DXB-SIN,B777,350,259,10,0
2024-05-31,DXB-SYD,A350,300,212,18,0
2024-05-31,DXB-BOM,A350,300,207,19,0
2024-06-01,DXB-LHR,A380,500,473,29,0
2024-06-01,DXB-JFK,A380,500,457,21,0
2024-06-01,DXB-SIN,A380,500,427,28,0
2024-06-01,DXB-SYD,A380,500,439,26,1
2024-06-01,DXB-BOM,A380,500,463,32,0
2024-06-02,DXB-LHR,A380,500,472,27,0
2024-06-02,DXB-JFK,B777,350,321,21,0
2024-06-02,DXB-SIN,A350,300,276,18,1
2024-06-02,DXB-SYD,B777,350,309,27,0
2024-06-02,DXB-BOM,B777,350,312,25,0
2024-06-03,DXB-LHR,A350,300,262,24,0
2024-06-03,DXB-JFK,A380,500,471,22,0
2024-06-03,DXB-SIN,A350,300,283,22,0
2024-06-03,DXB-SYD,B777,350,320,24,0
2024-06-03,DXB-BOM,A350,300,274,28,0
2024-06-04,DXB-LHR,B777,350,325,23,1
2024-06-04,DXB-JFK,A380,500,451,24,0
2024-06-04,DXB-SIN,B777,350,325,29,0
2024-06-04,DXB-SYD,A350,300,266,29,0
2024-06-04,DXB-BOM,A350,300,280,21,0
2024-06-05,DXB-LHR,B777,350,329,28,0
2024-06-05,DXB-JFK,B777,350,318,20,0
2024-06-05,DXB-SIN,A380,500,445,26,0
2024-06-05,DXB-SYD,B777,350,307,22,0
2024-06-05,DXB-BOM,A380,500,464,24,0
2024-06-06,DXB-LHR,B777,350,299,28,0
2024-06-06,DXB-JFK,A350,300,261,25,1
2024-06-06,DXB-SIN,B777,350,300,27,0
2024-06-06,DXB-SYD,A380,500,465,26,0
2024-06-06,DXB-BOM,B777,350,317,24,0
2024-06-07,DXB-LHR,A380,500,440,14,0
2024-06-07,DXB-JFK,A380,500,432,22,0
2024-06-07,DXB-SIN,A350,300,270,22,0
2024-06-07,DXB-SYD,B777,350,330,16,0
2024-06-07,DXB-BOM,A380,500,445,31,0
2024-06-08,DXB-LHR,B777,350,324,33,0
2024-06-08,DXB-JFK,A350,300,278,33,0
2024-06-08,DXB-SIN,B777,350,316,24,0
2024-06-08,DXB-SYD,A380,500,430,19,0
2024-06-08,DXB-BOM,A380,500,435,25,0
2024-06-09,DXB-LHR,B777,350,320,18,1
2024-06-09,DXB-JFK,A380,500,444,30,1
2024-06-09,DXB-SIN,A380,500,460,37,0
2024-06-09,DXB-SYD,A350,300,256,20,0
2024-06-09,DXB-BOM,A380,500,442,31,0
2024-06-10,DXB-LHR,A350,300,257,35,0
2024-06-10,DXB-JFK,A380,500,428,20,0
2024-06-10,DXB-SIN,A350,300,281,32,0
2024-06-10,DXB-SYD,A350,300,257,16,0
2024-06-10,DXB-BOM,B777,350,320,31,0
2024-06-11,DXB-LHR,A380,500,433,23,0
2024-06-11,DXB-JFK,A380,500,463,27,1
2024-06-11,DXB-SIN,B777,350,306,24,0
2024-06-11,DXB-SYD,B777,350,317,21,0
2024-06-11,DXB-BOM,A350,300,261,13,0
2024-06-12,DXB-LHR,A350,300,257,20,0
2024-06-12,DXB-JFK,A380,500,440,18,0
2024-06-12,DXB-SIN,A350,300,283,24,0
2024-06-12,DXB-SYD,B777,350,299,34,0
2024-06-12,DXB-BOM,B777,350,330,27,0
2024-06-13,DXB-LHR,B777,350,304,20,0
2024-06-13,DXB-JFK,B777,350,308,29,0
2024-06-13,DXB-SIN,A380,500,471,22,0
2024-06-13,DXB-SYD,A380,500,470,25,0
2024-06-13,DXB-BOM,B777,350,303,21,0
2024-06-14,DXB-LHR,B777,350,302,25,0
2024-06-14,DXB-JFK,A380,500,435,23,0
2024-06-14,DXB-SIN,B777,350,313,32,0
2024-06-14,DXB-SYD,A380,500,435,36,0
2024-06-14,DXB-BOM,A350,300,275,29,0
2024-06-15,DXB-LHR,A350,300,263,23,0
2024-06-15,DXB-JFK,A380,500,437,23,0
2024-06-15,DXB-SIN,B777,350,319,19,0
2024-06-15,DXB-SYD,B777,350,298,27,0
2024-06-15,DXB-BOM,A380,500,437,28,0
2024-06-16,DXB-LHR,A380,500,446,24,0
2024-06-16,DXB-JFK,B777,350,299,25,0
2024-06-16,DXB-SIN,A350,300,270,28,0
2024-06-16,DXB-SYD,A380,500,426,20,0
2024-06-16,DXB-BOM,B777,350,321,22,0
2024-06-17,DXB-LHR,B777,350,329,20,0
2024-06-17,DXB-JFK,A380,500,465,29,0
2024-06-17,DXB-SIN,A380,500,447,24,0
2024-06-17,DXB-SYD,A350,300,268,27,0
2024-06-17,DXB-BOM,B777,350,308,23,0
2024-06-18,DXB-LHR,A350,300,269,23,0
2024-06-18,DXB-JFK,A380,500,432,19,0
2024-06-18,DXB-SIN,A380,500,443,19,0
2024-06-18,DXB-SYD,B777,350,324,25,0
2024-06-18,DXB-BOM,A380,500,428,21,0
2024-06-19,DXB-LHR,A350,300,261,28,0
2024-06-19,DXB-JFK,A350,300,257,30,0
2024-06-19,DXB-SIN,A350,300,261,35,0
2024-06-19,DXB-SYD,B777,350,305,22,0
2024-06-19,DXB-BOM,A380,500,473,29,0
2024-06-20,DXB-LHR,A380,500,443,20,0
2024-06-20,DXB-JFK,A350,300,261,23,0
2024-06-20,DXB-SIN,A380,500,440,27,0
2024-06-20,DXB-SYD,B777,350,298,20,0
2024-06-20,DXB-BOM,B777,350,306,23,0
2024-06-21,DXB-LHR,A350,300,260,27,1
2024-06-21,DXB-JFK,A350,300,268,29,0
2024-06-21,DXB-SIN,A380,500,447,29,0
2024-06-21,DXB-SYD,A380,500,464,20,0
2024-06-21,DXB-BOM,A350,300,279,20,0
2024-06-22,DXB-LHR,B777,350,318,24,0
2024-06-22,DXB-JFK,B777,350,325,23,0
2024-06-22,DXB-SIN,A350,300,255,29,0
2024-06-22,DXB-SYD,A380,500,428,26,0
2024-06-22,DXB-BOM,B777,350,324,24,0
2024-06-23,DXB-LHR,A350,300,267,28,0
2024-06-23,DXB-JFK,A380,500,463,28,0
2024-06-23,DXB-SIN,A380,500,450,22,1
2024-06-23,DXB-SYD,B777,350,324,24,0
2024-06-23,DXB-BOM,B777,350,308,18,0
2024-06-24,DXB-LHR,A380,500,463,25,0
2024-06-24,DXB-JFK,B777,350,322,15,0
2024-06-24,DXB-SIN,A350,300,279,30,0
2024-06-24,DXB-SYD,A350,300,274,36,0
2024-06-24,DXB-BOM,B777,350,303,10,1
2024-06-25,DXB-LHR,A380,500,458,32,0
2024-06-25,DXB-JFK,A350,300,279,19,0
2024-06-25,DXB-SIN,B777,350,323,23,0
2024-06-25,DXB-SYD,A350,300,274,25,0
2024-06-25,DXB-BOM,A350,300,279,27,0
2024-06-26,DXB-LHR,A350,300,266,27,1
2024-06-26,DXB-JFK,A380,500,450,24,0
2024-06-26,DXB-SIN,A350,300,275,18,0
2024-06-26,DXB-SYD,A380,500,459,29,0
2024-06-26,DXB-BOM,A380,500,448,22,0
2024-06-27,DXB-LHR,B777,350,324,25,0
2024-06-27,DXB-JFK,A350,300,280,34,0
2024-06-27,DXB-SIN,B777,350,304,29,0
2024-06-27,DXB-SYD,A350,300,279,18,0
2024-06-27,DXB-BOM,A380,500,440,24,1
2024-06-28,DXB-LHR,A350,300,261,24,0
2024-06-28,DXB-JFK,A350,300,278,26,0
2024-06-28,DXB-SIN,A380,500,462,28,0
2024-06-28,DXB-SYD,B777,350,298,26,0
2024-06-28,DXB-BOM,A350,300,256,12,0
2024-06-29,DXB-LHR,B777,350,310,22,0
2024-06-29,DXB-JFK,B777,350,300,29,0
2024-06-29,DXB-SIN,A350,300,273,28,0
2024-06-29,DXB-SYD,A350,300,257,23,0
2024-06-29,DXB-BOM,B777,350,309,16,0
2024-06-30,DXB-LHR,A380,500,437,24,0
2024-06-30,DXB-JFK,A350,300,278,25,0
2024-06-30,DXB-SIN,A350,300,282,28,0
2024-06-30,DXB-SYD,A380,500,426,29,0
2024-06-30,DXB-BOM,B777,350,315,18,0
2024-07-01,DXB-LHR,B777,350,302,27,0
2024-07-01,DXB-JFK,B777,350,310,17,0
2024-07-01,DXB-SIN,A350,300,282,11,0
2024-07-01,DXB-SYD,A350,300,274,35,0
2024-07-01,DXB-BOM,B777,350,325,21,0
2024-07-02,DXB-LHR,A380,500,443,16,0
2024-07-02,DXB-JFK,A380,500,429,22,0
2024-07-02,DXB-SIN,B777,350,329,21,0
2024-07-02,DXB-SYD,A380,500,464,28,0
2024-07-02,DXB-BOM,A350,300,270,20,0
2024-07-03,DXB-LHR,A350,300,256,25,0
2024-07-03,DXB-JFK,A380,500,430,21,0
2024-07-03,DXB-SIN,A350,300,280,33,0
2024-07-03,DXB-SYD,A380,500,432,34,0
2024-07-03,DXB-BOM,A380,500,469,14,0
2024-07-04,DXB-LHR,B777,350,305,26,0
2024-07-04,DXB-JFK,B777,350,331,23,0
2024-07-04,DXB-SIN,A380,500,427,27,0
2024-07-04,DXB-SYD,A350,300,268,14,0
2024-07-04,DXB-BOM,A350,300,281,27,0
2024-07-05,DXB-LHR,A380,500,452,21,0
2024-07-05,DXB-JFK,B777,350,304,22,0
2024-07-05,DXB-SIN,A350,300,275,23,0
2024-07-05,DXB-SYD,A350,300,280,21,0
2024-07-05,DXB-BOM,A350,300,270,19,0
2024-07-06,DXB-LHR,B777,350,304,30,0
2024-07-06,DXB-JFK,A380,500,428,20,0
2024-07-06,DXB-SIN,A350,300,274,16,0
2024-07-06,DXB-SYD,A350,300,269,21,0
2024-07-06,DXB-BOM,A380,500,457,33,0
2024-07-07,DXB-LHR,B777,350,312,22,0
2024-07-07,DXB-JFK,A350,300,259,22,0
2024-07-07,DXB-SIN,A380,500,435,26,0
2024-07-07,DXB-SYD,A380,500,468,30,0
2024-07-07,DXB-BOM,A380,500,455,30,0
2024-07-08,DXB-LHR,B777,350,309,28,1
2024-07-08,DXB-JFK,A350,300,280,30,0
2024-07-08,DXB-SIN,A350,300,284,21,0
2024-07-08,DXB-SYD,A350,300,271,26,0
2024-07-08,DXB-BOM,B777,350,324,22,0
2024-07-09,DXB-LHR,A380,500,433,18,0
2024-07-09,DXB-JFK,B777,350,325,26,0
2024-07-09,DXB-SIN,A380,500,468,20,0
2024-07-09,DXB-SYD,A380,500,452,21,0
2024-07-09,DXB-BOM,A380,500,430,27,0
2024-07-10,DXB-LHR,B777,350,328,24,0
2024-07-10,DXB-JFK,A380,500,428,17,0
2024-07-10,DXB-SIN,A380,500,448,19,0
2024-07-10,DXB-SYD,A350,300,264,25,0
2024-07-10,DXB-BOM,A380,500,436,19,0
2024-07-11,DXB-LHR,A380,500,466,28,0
2024-07-11,DXB-JFK,A350,300,277,20,1
2024-07-11,DXB-SIN,A380,500,471,22,0
2024-07-11,DXB-SYD,A350,300,255,36,0
2024-07-11,DXB-BOM,B777,350,324,29,0
2024-07-12,DXB-LHR,A380,500,455,33,0
2024-07-12,DXB-JFK,A380,500,435,33,0
2024-07-12,DXB-SIN,A350,300,264,22,0
2024-07-12,DXB-SYD,A350,300,268,24,0
2024-07-12,DXB-BOM,B777,350,298,29,0
2024-07-13,DXB-LHR,A350,300,264,32,0
2024-07-13,DXB-JFK,A350,300,264,24,0
2024-07-13,DXB-SIN,A350,300,264,22,0
2024-07-13,DXB-SYD,B777,350,300,26,0
2024-07-13,DXB-BOM,A380,500,472,20,0
2024-07-14,DXB-LHR,A380,500,428,23,0
2024-07-14,DXB-JFK,B777,350,309,14,1
2024-07-14,DXB-SIN,B777,350,307,24,0
2024-07-14,DXB-SYD,A350,300,276,11,0
2024-07-14,DXB-BOM,B777,350,301,32,0
2024-07-15,DXB-LHR,B777,350,304,21,0
2024-07-15,DXB-JFK,A350,300,275,14,0
2024-07-15,DXB-SIN,A350,300,262,16,0
2024-07-15,DXB-SYD,B777,350,300,26,0
2024-07-15,DXB-BOM,A350,300,263,18,0
2024-07-16,DXB-LHR,A380,500,449,24,0
2024-07-16,DXB-JFK,A350,300,278,26,0
2024-07-16,DXB-SIN,A380,500,436,28,0
2024-07-16,DXB-SYD,B777,350,321,24,0
2024-07-16,DXB-BOM,A380,500,467,23,0
2024-07-17,DXB-LHR,A380,500,433,18,0
2024-07-17,DXB-JFK,B777,350,327,21,0
2024-07-17,DXB-SIN,A350,300,277,26,0
2024-07-17,DXB-SYD,A380,500,435,25,0
2024-07-17,DXB-BOM,B777,350,300,21,0
2024-07-18,DXB-LHR,A380,500,451,30,0
2024-07-18,DXB-JFK,A380,500,441,27,0
2024-07-18,DXB-SIN,B777,350,317,29,0
2024-07-18,DXB-SYD,B777,350,320,30,0
2024-07-18,DXB-BOM,A350,300,264,29,0
2024-07-19,DXB-LHR,A350,300,271,23,0
2024-07-19,DXB-JFK,A380,500,451,26,0
2024-07-19,DXB-SIN,A380,500,436,23,0
2024-07-19,DXB-SYD,B777,350,301,22,0
2024-07-19,DXB-BOM,B777,350,308,22,0
2024-07-20,DXB-LHR,B777,350,307,31,0
2024-07-20,DXB-JFK,A380,500,451,24,0
2024-07-20,DXB-SIN,A350,300,264,23,1
2024-07-20,DXB-SYD,A380,500,445,19,0
2024-07-20,DXB-BOM,A380,500,453,22,0
2024-07-21,DXB-LHR,B777,350,330,24,0
2024-07-21,DXB-JFK,A350,300,284,24,0
2024-07-21,DXB-SIN,B777,350,302,23,0
2024-07-21,DXB-SYD,A350,300,270,33,0
2024-07-21,DXB-BOM,B777,350,328,21,0
2024-07-22,DXB-LHR,A350,300,284,31,0
2024-07-22,DXB-JFK,A350,300,256,32,0
2024-07-22,DXB-SIN,A350,300,270,30,0
2024-07-22,DXB-SYD,A380,500,428,23,0
2024-07-22,DXB-BOM,A380,500,428,27,0
2024-07-23,DXB-LHR,A380,500,431,29,0
2024-07-23,DXB-JFK,A380,500,435,32,0
2024-07-23,DXB-SIN,A380,500,467,24,0
2024-07-23,DXB-SYD,A380,500,451,23,0
2024-07-23,DXB-BOM,A380,500,444,22,0
2024-07-24,DXB-LHR,B777,350,302,29,0
2024-07-24,DXB-JFK,B777,350,306,22,0
2024-07-24,DXB-SIN,A350,300,273,24,0
2024-07-24,DXB-SYD,B777,350,310,21,0
2024-07-24,DXB-BOM,B777,350,308,32,0
2024-07-25,DXB-LHR,B777,350,316,17,0
2024-07-25,DXB-JFK,A350,300,256,21,0
2024-07-25,DXB-SIN,A380,500,467,23,0
2024-07-25,DXB-SYD,A350,300,278,17,0
2024-07-25,DXB-BOM,A380,500,439,20,0
2024-07-26,DXB-LHR,B777,350,312,34,0
2024-07-26,DXB-JFK,A380,500,428,34,0
2024-07-26,DXB-SIN,A350,300,270,24,0
2024-07-26,DXB-SYD,B777,350,307,29,0
2024-07-26,DXB-BOM,A380,500,455,27,0
2024-07-27,DXB-LHR,A350,300,279,22,0
2024-07-27,DXB-JFK,B777,350,320,23,0
2024-07-27,DXB-SIN,B777,350,315,24,0
2024-07-27,DXB-SYD,A380,500,471,21,0
2024-07-27,DXB-BOM,A350,300,278,36,0
2024-07-28,DXB-LHR,A350,300,283,22,0
2024-07-28,DXB-JFK,A350,300,283,32,0
2024-07-28,DXB-SIN,B777,350,330,29,0
2024-07-28,DXB-SYD,A350,300,261,24,1
2024-07-28,DXB-BOM,A350,300,255,18,0
2024-07-29,DXB-LHR,A380,500,446,22,0
2024-07-29,DXB-JFK,A380,500,444,32,0
2024-07-29,DXB-SIN,A350,300,273,24,0
2024-07-29,DXB-SYD,A350,300,267,24,0
2024-07-29,DXB-BOM,A350,300,274,30,0
2024-07-30,DXB-LHR,A350,300,259,29,0
2024-07-30,DXB-JFK,B777,350,325,33,0
2024-07-30,DXB-SIN,A350,300,271,26,0
2024-07-30,DXB-SYD,B777,350,323,24,0
2024-07-30,DXB-BOM,B777,350,322,22,0
2024-07-31,DXB-LHR,A350,300,257,27,0
2024-07-31,DXB-JFK,A350,300,266,25,0
2024-07-31,DXB-SIN,A350,300,257,30,0
2024-07-31,DXB-SYD,A380,500,450,18,0
2024-07-31,DXB-BOM,B777,350,315,14,0
2024-08-01,DXB-LHR,A350,300,281,23,0
2024-08-01,DXB-JFK,A350,300,262,32,0
2024-08-01,DXB-SIN,A380,500,439,24,1
2024-08-01,DXB-SYD,A380,500,465,26,0
2024-08-01,DXB-BOM,A350,300,263,26,0
2024-08-02,DXB-LHR,B777,350,299,20,0
2024-08-02,DXB-JFK,A350,300,273,19,0
2024-08-02,DXB-SIN,A350,300,274,29,0
2024-08-02,DXB-SYD,A350,300,282,18,0
2024-08-02,DXB-BOM,A350,300,283,27,0
2024-08-03,DXB-LHR,A380,500,451,31,0
